cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,label
5,5,0,5,2,1,0,5,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,0,0,1
3,4,1,3,3,1,0,1,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,0,0,0,0,0,2,0,1,0,1,0,0,0,0,11,1,2,0
2,2,0,2,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,2,0,0,0,0,9,0,0,0
0,1,1,0,1,4,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,1,0,0
0,2,2,0,4,1,0,6,1,0.0,,,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,4,2,3,1,2,2,0,0,0,34,1,0,0
1,8,7,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5,1,0,0,0,0,7,0,0,0,1,0,0,0,0,20,1,0,0
2,5,3,2,4,1,0,4,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,2,1,1,0,0,2,0,3,16,3,0,1,0,0,2,3,2,1,5,0,0,0,2,44,1,3,0
3,6,3,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,536,6,0,1,0,0,0,1,8,0,6,1,0,3,0,25,1,0,1
7,8,1,7,6,1,0,4,1,0.5555556,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,0,28,5,0,0,0,0,0,0,6,0,6,0,0,0,0,18,1,0,1
1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,-1,0,0
9,12,3,9,10,1,0,18,6,0.6296297,0.0,0.0,9,0,9,0,0,0,9,0,0,0,9,5,1,8,0,0,6,0,5,68,0,0,1,0,0,17,0,14,0,14,1,0,0,0,83,1,0,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
0,3,3,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0
3,3,0,3,3,2,0,7,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,20,3,0,0,0,0,2,0,5,0,5,1,0,0,0,17,0,0,0
1,1,0,1,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
3,3,0,3,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,1,0,0
2,4,2,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,1,0,0
3,3,0,3,164,1,0,5,12519,0.9559748,0.0,0.0,159,0,155,0,4,0,159,0,0,0,1,0,0,0,1,0,0,0,0,642,155,0,4,0,0,285,1,1,2,1,1,0,0,0,52,1036,0,1
1,1,0,1,1,1,0,8,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,6,5,5,5,5,0,0,0,0,12,1,0,1
3,7,4,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,704,6,0,1,0,0,0,1,8,0,6,1,0,3,0,23,1,0,1
8,10,2,8,5,1,0,8,1,0.5555556,,,3,0,1,2,0,0,1,0,0,0,3,0,0,3,0,0,1,0,1,23,0,0,0,0,0,4,0,2,0,3,1,0,0,0,28,1,3,1
6,11,5,6,6,1,1,6,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,4,1
14,14,0,14,10,1,0,9,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,39,10,0,0,0,0,23,4,6,0,7,1,0,0,0,33,1,0,1
2,2,0,2,2,1,0,5,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,2,0,2,0,0,0,0,19,1,0,0
0,0,0,0,14,1,0,0,22,0.75,0.0,0.0,13,0,8,0,5,0,13,0,0,0,8,0,0,8,0,0,0,0,0,66,8,0,0,0,0,0,0,13,0,8,1,0,0,0,23,9,0,1
1,1,0,1,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0
10,10,0,10,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,7,1,0,0,0,0,6,0,1,0,2,0,0,0,0,16,1,0,1
3,15,12,3,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
2,2,0,2,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0
2,2,0,2,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0
3,4,1,3,5,1,0,6,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,38,1,0,0,2,0,1,4,1,0,1,1,1,0,0,109,1,1,0
1,1,0,1,2,1,0,10,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,23,0,1,0,0,0,10,13,3,6,3,1,0,0,0,9,1,0,1
5,9,4,5,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,22,1,0,1
3,4,1,3,11,1,0,0,55,0.0,0.0,0.0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,18,1,0,1
4,4,0,4,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,10,0,1
2,4,2,2,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,1
0,1,1,0,1,4,0,0,0,1.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,14,1,0,1
3,3,0,3,4,2,0,7,0,0.25,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,16,2,0,0,0,1,0,1,1,1,1,0,0,0,0,18,10,0,0
3,4,1,3,4,1,0,3,1,0.5,,,2,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,16,1,0,2,0,0,0,0,4,0,3,2,0,0,0,41,17,0,0
5,9,4,5,14,2,0,10,22,0.625,0.0,0.0,8,0,1,1,6,0,7,0,0,0,1,1,0,1,0,0,1,0,4,52,1,0,1,1,0,8,0,6,7,4,3,0,0,0,101,1,7,1
1,2,1,1,11,1,0,8,25,0.7575758,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,1,0,6,0,0,1,0,0,52,6,0,0,0,0,13,1,7,0,7,0,0,0,0,40,1,0,1
0,1,1,0,1,1,0,1,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0
3,3,0,3,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-1,0,0
1,1,0,1,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0
1,1,0,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1025,0,0
18,19,1,18,9,1,0,11,0,0.25,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,1,0,2,0,0,1,0,0,51,7,0,3,0,0,31,3,9,0,8,1,0,0,0,40,1,6,1
0,9,9,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
3,3,0,3,3,1,0,5,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,11,1,0,1,0,0,0,0,16,0,0,0
3,6,3,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,408,6,0,1,0,0,0,1,8,0,6,1,0,3,0,24,1,0,1
8,13,5,8,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,1,8,1,0,0,0,0,1,0,0,0,3,0,0,0,0,15,1,0,1
14,14,0,14,18,1,0,27,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,109,4,0,0,4,0,27,2,19,0,18,2,0,0,0,52,1,7,1
2,5,3,2,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1
3,3,0,3,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0
2,4,2,2,18,1,0,4,6,0.0,0.0,0.0,4,4,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,31,5,3,0,0,5,0,3,10,4,8,2,0,0,0,19,0,0,1
2,3,1,2,14,1,0,10,21,0.0,0.0,0.0,7,7,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,12,57,4,6,1,0,0,7,21,20,12,13,2,0,0,0,21,1,0,1
3,3,0,3,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0
5,6,1,5,6,1,0,2,1,0.625,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,0,3,1,0,0,3,0,0,26,5,0,3,0,0,3,4,1,0,4,2,0,1,0,36,1,0,1
3,3,0,3,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0
2,4,2,2,23,1,0,5,0,0.475,0.0,0.0,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,0,0,1,58,5,3,2,0,0,4,12,18,5,10,1,0,0,0,24,0,0,1
10,10,0,10,3,1,0,9,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,19,3,0,0,0,1,0,3,3,2,6,0,0,0,0,28,1,0,1
7,8,1,7,8,1,0,0,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,2,0,0,34,5,0,2,0,0,1,0,6,0,6,1,0,0,0,25,11,0,1
4,7,3,4,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,1,0,1
3,3,0,3,1,1,0,11,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,2,0,2,0,0,0,0,16,0,0,1
3,3,0,3,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,1,1,1,1,0,0,0,0,47,1,1,0
3,5,2,3,12,2,0,4,13,0.6363637,0.0,0.0,11,0,10,0,1,0,11,0,0,0,3,0,0,0,3,0,0,0,0,464,6,0,1,0,0,0,1,8,0,6,1,0,3,0,24,1,0,1
1,10,9,1,19,1,1,8,117,0.8526317,0.0,0.0,19,0,19,0,0,0,19,0,0,0,10,1,0,10,0,0,1,0,0,84,10,0,0,0,0,21,1,11,0,11,0,0,0,0,42,1,0,1
2,7,5,2,3,1,0,4,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,13,2,0,0,0,0,0,0,1,0,1,0,0,0,0,12,1,0,0
3,7,4,3,6,1,0,3,3,0.72222215,0.0,0.0,6,0,5,1,0,0,5,0,0,0,3,2,2,1,0,0,3,0,1,23,2,0,0,0,0,0,2,5,3,3,0,0,0,0,19,1,0,1
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
8,8,0,8,4,1,0,10,0,0.11111111,0.0,0.0,3,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,28,0,0,0,0,0,2,0,5,0,5,0,0,0,3,24,0,0,1
9,11,2,9,12,1,0,11,0,0.5833334,0.0,0.0,6,1,3,0,3,0,6,0,0,0,4,1,0,4,0,0,4,0,0,87,1,1,0,1,0,25,4,18,0,18,2,0,0,0,104,1,25,1
2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
2,3,1,2,1,1,0,1,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
1,1,0,1,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,0
2,4,2,2,10,1,0,10,21,0.0,0.0,0.0,7,6,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,34,6,3,0,0,0,1,0,6,0,5,1,0,0,2,47,1,0,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1,2,1,1,10,1,0,0,5,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,27,1,0,0,0,0,0,0,7,0,5,1,0,0,0,21,1,0,1
3,3,0,3,48,1,0,5,861,0.8372093,0.0,0.0,43,0,39,0,4,0,43,0,0,0,1,0,0,0,1,0,0,0,0,178,39,0,4,0,0,71,1,1,2,1,1,0,0,0,38,1036,0,1
5,5,0,5,3,1,0,3,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,2,2,0,1,0,0,0,0,15,0,0,1
4,6,2,4,8,1,0,5,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,3,1,0,0,1,0,0,1,0,1,26,2,1,1,0,0,1,1,5,0,2,2,0,0,0,29,1,1,0
6,6,0,6,4,1,0,6,0,0.41666666,0.0,0.0,4,0,0,0,0,4,4,0,0,0,3,0,0,0,0,3,3,0,2,22,0,0,0,0,0,4,0,7,0,7,0,0,0,0,38,0,0,1
4,4,0,4,3,1,0,5,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,0,11,1,0,1,0,0,0,0,17,0,0,0
0,0,0,0,4,1,0,11,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3,0,0,0,12,7,2,2,2,1,0,0,0,9,1,0,1
3,3,0,3,4,2,0,7,0,0.25,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,16,2,0,0,0,1,1,1,1,1,1,0,0,0,0,17,10,0,0
3,4,1,3,4,1,0,2,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,21,2,0,0,0,1,1,0,2,0,1,1,0,1,0,27,1,1,0
2,2,0,2,2,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,12,2,0,0,0,0,0,0,2,0,2,1,0,0,0,9,-1,0,0
2,3,1,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,1,0
16,16,0,16,9,1,0,11,0,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,40,9,0,1,0,0,34,0,6,0,7,1,0,0,0,35,1,0,1
3,3,0,3,2,2,0,3,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
3,3,0,3,3,1,0,15,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,2,0,2,0,0,0,2,34,0,0,1
2,2,0,2,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,3,0,3,0,0,0,0,15,0,0,0
3,4,1,3,3,1,0,8,3,0.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,0,0,6,15,2,3,2,0,0,0,0,14,1,0,1
4,4,0,4,6,1,0,12,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,32,0,3,0,0,0,3,0,6,0,6,1,0,0,0,31,0,0,1
3,3,0,3,3,1,0,9,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,16,0,1,0,0,0,4,1,2,0,2,1,0,0,0,35,0,0,1
4,4,0,4,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,1,0,1
3,3,0,3,1,1,0,8,0,0.0,,,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,3,4,1,4,0,0,0,0,17,0,0,1
3,3,0,3,48,1,0,5,861,0.8372093,0.0,0.0,43,0,39,0,4,0,43,0,0,0,1,0,0,0,1,0,0,0,0,178,39,0,4,0,0,71,1,1,2,1,1,0,0,0,39,1036,0,1
10,10,0,10,11,1,0,29,0,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,1,0,0,1,0,0,1,0,3,105,0,3,0,0,0,19,25,24,0,24,1,0,0,3,43,0,0,1
2,2,0,2,1,1,0,10,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,6,1,0,1,0,0,0,0,19,0,0,1
3,3,0,3,6,1,0,10,0,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,34,0,1,1,1,0,3,7,8,1,8,2,0,0,0,57,8,3,1
5,7,2,5,10,1,0,11,0,0.25,0.0,0.0,3,0,2,1,0,0,2,0,0,0,4,1,0,4,0,0,4,0,0,40,0,1,0,0,0,3,0,5,0,5,2,0,0,0,49,1,3,1
7,7,0,7,7,1,0,21,0,0.0,0.0,0.0,7,1,0,0,0,7,7,0,0,0,1,1,0,1,0,0,0,0,0,46,0,0,0,0,0,35,8,9,0,9,0,0,0,0,38,0,0,1
3,3,0,3,74,1,0,5,2304,0.89855075,0.0,0.0,69,0,65,0,4,0,69,0,0,0,1,0,0,0,1,0,0,0,0,282,65,0,4,0,0,119,1,1,2,1,1,0,0,0,43,1036,0,1
5,5,0,5,2,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,11,1,0,0,0,0,1,0,2,0,2,0,0,0,0,14,9,0,1
4,5,1,4,2,3,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,1,0,1,1,1,0,0,0,0,12,1,0,0
2,2,0,2,1,1,0,8,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,1,0,2,1,0,0,1,11,0,0,1
0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
3,3,0,3,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,1,0
2,2,0,2,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,3,3,0,3,0,0,0,3,12,0,0,0
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
1,8,7,1,89,1,1,8,3652,0.9667916,0.0,0.0,89,0,89,0,0,0,89,0,0,0,45,1,0,45,0,0,1,0,0,364,45,0,0,0,0,90,1,46,0,46,0,0,0,0,95,1,0,1
7,7,0,7,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
3,3,0,3,3,2,0,7,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,3,0,3,1,0,0,0,19,0,0,0
3,6,3,3,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,1,0,0
2,2,0,2,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0
7,9,2,7,5,1,0,4,6,0.6,0.0,0.0,5,0,3,2,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,19,5,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,0,1
5,5,0,5,2,1,0,13,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2,4,0,4,0,0,0,0,18,0,0,1
2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0
2,3,1,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0
3,6,3,3,0,1,0,0,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,8,0,0,0,0,23,1,0,1
3,5,2,3,4,1,0,8,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,4,0,2,0,0,2,0,0,2,0,0,16,4,0,0,0,0,0,0,0,0,2,0,0,0,0,63,1,0,1
1,1,0,1,1,2,0,0,0,0.0,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
1,1,0,1,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0
4,5,1,4,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,14,1,0,0
3,3,0,3,4,1,0,15,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,5,0,10,0,10,0,0,0,0,30,0,0,1
2,7,5,2,9,1,0,0,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,1
2,3,1,2,9,1,0,4,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,29,4,2,4,0,0,2,16,14,5,8,1,0,0,0,15,1,0,0
0,1,1,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
1,5,4,1,9,1,0,8,12,0.7111112,0.0,0.0,9,0,9,0,0,0,9,0,0,0,5,1,0,5,0,0,1,0,0,44,5,0,0,0,0,9,1,6,0,6,0,0,0,0,26,1,0,1
